Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
nuclear,14,8386.0,-2.0155736635347947e-6,0.0,8386.000002015573,0,0.0,0.0,0.0,0,0.0,0.0,0.0
small_hydroelectric,14,51.0,0.0,0.0,51.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_photovoltaic,14,274.0,-1.9989397331418823e-6,0.0,274.00000199893975,0,0.0,0.0,0.0,0,0.0,0.0,0.0
biomass,15,89.0,0.0,0.0,89.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_hydroelectric,15,2113.0,0.0,0.0,2113.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
conventional_steam_coal,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
hydroelectric_pumped_storage,15,2714.0,4.4148828798333225e-7,0.0,2713.9999995585117,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combined_cycle,15,10217.0,-2.0059385448167704e-6,0.0,10217.000002005938,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
natural_gas_fired_combustion_turbine,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
nuclear,15,12108.0,-2.016690155628894e-6,0.0,12108.00000201669,0,0.0,0.0,0.0,0,0.0,0.0,0.0
small_hydroelectric,15,72.0,0.0,0.0,72.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
solar_photovoltaic,15,4493.0,-1.9989354814606363e-6,0.0,4493.000001998936,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccccsavgcf,1,0.0,0.0,8.825765270113127e-6,8.825765270113127e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccavgcf,1,0.0,0.0,9.342621692212773e-5,9.342621692212773e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ctavgcf,1,0.0,0.0,3.7643997382920765e-5,3.7643997382920765e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.0890115538213034e-5,1.0890115538213034e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.1076434026809693e-5,1.1076434026809693e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.0766810990546408e-5,1.0766810990546408e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.0084399364722662e-5,1.0084399364722662e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.005069292208684e-5,1.005069292208684e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,9.895436485638131e-6,9.895436485638131e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,1.0577452752891932e-5,1.0577452752891932e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,1,0.0,0.0,8.956818690844896e-6,8.956818690844896e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
utilitypv_losangeles,1,21217.0,-2.0114785999519665e-6,18078.947438545438,39295.94744055692,0,0.0,0.0,0.0,0,0.0,0.0,0.0
battery,1,0.0,0.0,3393.5039371880575,3393.5039371880575,0,0.0,33497.725502362955,33497.725502362955,0,0.0,0.0,0.0
nuclear,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccs100,1,0.0,0.0,7.1990381103205516e-6,7.1990381103205516e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccccsavgcf,2,0.0,0.0,1.105099437517126e-5,1.105099437517126e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccavgcf,2,5885.0,-2.0154514426968712e-6,4496.058574597228,10381.058576612679,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ctavgcf,2,0.0,0.0,6.70600593519657e-5,6.70600593519657e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,2,0.0,0.0,1.0087719509670475e-5,1.0087719509670475e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,2,0.0,0.0,1.209679528673151e-5,1.209679528673151e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
landbasedwind_ltrg1,2,0.0,0.0,1.0020520644175126e-5,1.0020520644175126e-5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
utilitypv_losangeles,2,16534.0,-2.011223189538103e-6,0.8079999952390733,16534.808002006463,0,0.0,0.0,0.0,0,0.0,0.0,0.0
battery,2,1247.0,799.6244672258191,1117.6643491885682,1565.039881962749,5427,5427.0,11176.643493736485,11176.643493736483,0,0.0,0.0,0.0
nuclear,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
naturalgas_ccs100,2,0.0,0.0,8.842648267727969e-6,8.842648267727969e-6,0,0.0,0.0,0.0,0,0.0,0.0,0.0
