Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
landbasedwind_ltrg1,4,0,0,1763.615002,1763.615002,0,0,0,0,0,0,0,0
utilitypv_losangeles,4,9283,-2.20E-06,8874.5,18157.5,0,0,0,0,0,0,0,0
battery,4,749,-2.19E-06,2910.212141,3659.212144,4086,4086,29102.12142,29102.12142,0,0,0,0
nuclear,4,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,4,0,0,6.98E-05,6.98E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,5,0,0,3.32E-05,3.32E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,5,0,0,0.000866041,0.000866041,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,5,0,0,0.000420543,0.000420543,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,5,0,0,3.00E-06,3.00E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,5,0,0,2.92E-06,2.92E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,5,0,0,2.74E-06,2.74E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,5,0,0,2.42E-06,2.42E-06,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,5,0,0,1.91E-06,1.91E-06,0,0,0,0,0,0,0,0
utilitypv_losangeles,5,10411,-2.20E-06,2723.060221,13134.06022,0,0,0,0,0,0,0,0
battery,5,7748,-2.19E-06,9116.426593,16864.4266,43923,43923,91164.26593,91164.26593,0,0,0,0
nuclear,5,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,5,0,0,2.79E-05,2.79E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,6,0,0,3.42E-05,3.42E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,6,2093,-2.19E-06,-2.02E-06,2093,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,6,0,0,0.000477486,0.000477486,0,0,0,0,0,0,0,0
offshorewind_otrg3,6,1199,0,635.9999978,1834.999998,0,0,0,0,0,0,0,0
utilitypv_losangeles,6,209,0,1838.215678,2047.215678,0,0,0,0,0,0,0,0
battery,6,712,-2.19E-06,1019.567551,1731.567553,4215,4215,10195.67543,10195.67543,0,0,0,0
nuclear,6,0,0,0,0,0,0,0,0,0,0,0,0
naturalgas_ccs100,6,0,0,2.87E-05,2.87E-05,0,0,0,0,0,0,0,0
naturalgas_ccccsavgcf,7,0,0,3.29E-05,3.29E-05,0,0,0,0,0,0,0,0
naturalgas_ccavgcf,7,0,0,0.000359238,0.000359238,0,0,0,0,0,0,0,0
naturalgas_ctavgcf,7,1672,1672.000002,0.000987205,0.000985186,0,0,0,0,0,0,0,0
landbasedwind_ltrg1,7,0,0,2.40E-06,2.40E-06,0,0,0,0,0,0,0,0
offshorewind_otrg3,7,1179,0,0.999997796,1179.999998,0,0,0,0,0,0,0,0
offshorewind_otrg3,7,2669,0,715.9999978,3384.999998,0,0,0,0,0,0,0,0
utilitypv_losangeles,7,16085,-2.20E-06,32427.61916,48512.61916,0,0,0,0,0,0,0,0
battery,7,6170,-2.19E-06,22185.75713,28355.75714,34520,34520,179195.7014,179195.7014,0,0,0,0
nuclear,7,0,0,0,0,0,0,0,0,0,0,0,0
