Voll,Demand_segment,Cost_of_demand_curtailment_perMW,Max_demand_curtailment,$/MWh,Subperiods,Hours_per_period,Sub_Weights,Time_index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15
,,,,,,,,113,37803.0,27653.0,19248.0,7022.0,16659.0,2747.0,18218.0,3287.0,8491.0,6639.0,9917.0,59841.0,10558.0,25031.0,38179.0
,,,,,,,,114,37562.0,27200.0,20490.0,7456.0,16627.0,2806.0,17821.0,3631.0,8748.0,6473.0,9984.0,59177.0,10445.0,24489.0,37158.0
,,,,,,,,115,37736.0,27180.0,20325.0,7336.0,16334.0,2945.0,17962.0,3922.0,9132.0,6651.0,10358.0,59609.0,10765.0,24648.0,37920.0
,,,,,,,,116,37694.0,27767.0,19118.0,6858.0,16435.0,2896.0,17860.0,3904.0,9098.0,6669.0,10227.0,60609.0,10857.0,23968.0,36266.0
,,,,,,,,117,36268.0,26963.0,17532.0,6317.0,16046.0,2699.0,16413.0,3604.0,8517.0,6172.0,9501.0,57514.0,10159.0,22030.0,32979.0
,,,,,,,,118,33396.0,24928.0,15767.0,5819.0,14959.0,2363.0,14603.0,3199.0,7684.0,5583.0,8500.0,52263.0,9209.0,19768.0,29484.0
,,,,,,,,119,30458.0,24103.0,14386.0,5434.0,13411.0,2091.0,12846.0,2815.0,6893.0,5013.0,7541.0,47032.0,8391.0,17690.0,26592.0
,,,,,,,,120,27493.0,22855.0,13341.0,5227.0,11799.0,1893.0,11527.0,2485.0,6251.0,4471.0,6713.0,42898.0,7610.0,15747.0,24339.0
,,,,,,,,121,24906.0,21464.0,12442.0,5037.0,10767.0,1659.0,10056.0,2162.0,5731.0,3963.0,5934.0,39244.0,7036.0,14461.0,22150.0
,,,,,,,,122,23715.0,20623.0,12443.0,5074.0,10240.0,1640.0,9804.0,2079.0,5523.0,3796.0,5706.0,37626.0,6870.0,14178.0,21551.0
,,,,,,,,123,23153.0,20256.0,13416.0,5376.0,9884.0,1592.0,9665.0,2030.0,5434.0,3700.0,5578.0,36957.0,6788.0,14014.0,21556.0
,,,,,,,,124,23131.0,20357.0,14252.0,5982.0,9771.0,1624.0,9886.0,2061.0,5478.0,3778.0,5742.0,37456.0,6979.0,14389.0,22635.0
,,,,,,,,125,23768.0,21045.0,15572.0,6393.0,9984.0,1756.0,10617.0,2183.0,5778.0,4037.0,6234.0,39673.0,7496.0,15658.0,25318.0
,,,,,,,,126,25708.0,22381.0,16771.0,6667.0,10958.0,2002.0,12192.0,2478.0,6422.0,4542.0,7163.0,44591.0,8680.0,17317.0,27080.0
,,,,,,,,127,27668.0,23105.0,17060.0,6712.0,12315.0,2091.0,12949.0,2477.0,6740.0,5001.0,7475.0,47336.0,9287.0,18215.0,28468.0
,,,,,,,,128,29154.0,24319.0,16358.0,6601.0,13219.0,2048.0,13658.0,2158.0,6541.0,5262.0,7445.0,49343.0,9609.0,19138.0,30000.0
,,,,,,,,129,30213.0,25343.0,15481.0,6433.0,13945.0,2024.0,14092.0,1834.0,6327.0,5358.0,7313.0,50712.0,9723.0,19907.0,30957.0
,,,,,,,,130,31086.0,26092.0,14715.0,6257.0,14541.0,2009.0,14404.0,1586.0,6150.0,5435.0,7112.0,51954.0,9875.0,20810.0,31793.0
,,,,,,,,131,32153.0,26708.0,14574.0,6248.0,15386.0,2015.0,14743.0,1487.0,6124.0,5589.0,7133.0,53002.0,9939.0,21702.0,32906.0
,,,,,,,,132,33375.0,27323.0,14788.0,6278.0,15932.0,2055.0,15171.0,1505.0,6203.0,5763.0,7282.0,54691.0,9939.0,22694.0,34508.0
,,,,,,,,133,34657.0,27879.0,15337.0,6309.0,16369.0,2123.0,15709.0,1684.0,6477.0,5897.0,7547.0,56218.0,10187.0,23691.0,35779.0
,,,,,,,,134,35796.0,28316.0,16046.0,6418.0,16981.0,2179.0,16169.0,1921.0,6852.0,6001.0,7869.0,56637.0,10222.0,24485.0,37138.0
,,,,,,,,135,37106.0,28640.0,16839.0,6566.0,17705.0,2363.0,16821.0,2254.0,7297.0,6173.0,8474.0,58360.0,10294.0,25744.0,37913.0
,,,,,,,,136,38997.0,29189.0,17772.0,6808.0,18597.0,2621.0,17890.0,2833.0,8002.0,6552.0,9441.0,61057.0,10656.0,27209.0,39749.0
,,,,,,,,137,41015.0,29754.0,19834.0,7382.0,19340.0,2913.0,18889.0,3568.0,8861.0,6990.0,10566.0,63546.0,10994.0,27921.0,40881.0
,,,,,,,,138,41912.0,29941.0,21549.0,7951.0,18884.0,3055.0,19160.0,4099.0,9362.0,7160.0,11050.0,64976.0,11137.0,26915.0,41320.0
,,,,,,,,139,40111.0,29416.0,20293.0,7518.0,17401.0,2985.0,18242.0,4043.0,9362.0,6829.0,10568.0,61590.0,10976.0,25285.0,40037.0
,,,,,,,,140,37624.0,28835.0,18105.0,6730.0,17042.0,2796.0,16836.0,3683.0,8914.0,6325.0,9725.0,59015.0,10610.0,23609.0,36030.0
,,,,,,,,141,35548.0,27473.0,16486.0,6114.0,16602.0,2575.0,15280.0,3371.0,8304.0,5858.0,8976.0,55333.0,9879.0,21729.0,32466.0
,,,,,,,,142,32740.0,25385.0,14751.0,5632.0,15494.0,2284.0,13589.0,2979.0,7501.0,5344.0,7987.0,50083.0,8847.0,19429.0,29003.0
,,,,,,,,143,29772.0,24212.0,13451.0,5284.0,14036.0,2010.0,11902.0,2605.0,6733.0,4754.0,7066.0,45224.0,7995.0,17421.0,26136.0
,,,,,,,,144,27229.0,23077.0,12851.0,5080.0,12661.0,1823.0,10837.0,2357.0,6183.0,4312.0,6410.0,41869.0,7473.0,16155.0,24271.0
,,,,,,,,145,25248.0,21867.0,12479.0,4968.0,11661.0,1712.0,10078.0,2183.0,5820.0,4036.0,5974.0,39459.0,7137.0,15295.0,22862.0
,,,,,,,,146,24310.0,21146.0,12443.0,4995.0,10995.0,1674.0,9748.0,2101.0,5626.0,3850.0,5757.0,38477.0,6859.0,14764.0,22366.0
,,,,,,,,147,23705.0,20728.0,13056.0,5296.0,10570.0,1622.0,9546.0,2059.0,5517.0,3779.0,5636.0,37518.0,6881.0,14541.0,22208.0
,,,,,,,,148,23625.0,20785.0,14223.0,5794.0,10393.0,1651.0,9734.0,2080.0,5551.0,3854.0,5825.0,38078.0,7075.0,14794.0,23253.0
,,,,,,,,149,24186.0,21527.0,15640.0,6239.0,10603.0,1792.0,10592.0,2209.0,5860.0,4052.0,6298.0,40074.0,7720.0,16112.0,25727.0
,,,,,,,,150,25735.0,21668.0,17070.0,6600.0,11514.0,2037.0,12062.0,2510.0,6529.0,4606.0,7284.0,44947.0,8801.0,17778.0,27669.0
,,,,,,,,151,28022.0,23409.0,17659.0,6768.0,12965.0,2125.0,12828.0,2552.0,6900.0,5037.0,7614.0,47795.0,9304.0,18594.0,28686.0
